user_id,age,location,time_spent,type
71838,53,Valencia,160,Sin empleo
71839,37,Madrid,173,Empleado
71840,70,Madrid,129,Retirado
71841,59,Sevilla,160,Sin empleo
71842,82,Madrid,97,Retirado
71843,39,Valencia,76,Funcionario
71844,24,Madrid,135,Empleado
71845,47,Sevilla,180,Empleado
71846,71,Sevilla,129,Retirado
71847,40,Valencia,67,Funcionario
71848,63,Madrid,157,Empresario
71849,75,Sevilla,40,Retirado
71850,37,Valencia,47,Empleado
71851,76,Valencia,92,Retirado
71852,40,Barcelona,129,Empleado
71853,47,Madrid,176,Empleado
71854,78,Madrid,169,Retirado
71855,39,Valencia,65,Empleado
71856,66,Sevilla,107,Retirado
71857,81,Valencia,171,Retirado
71858,44,Barcelona,124,Empleado
71859,45,Valencia,160,Empleado
71860,32,Valencia,142,Sin empleo
71861,32,Madrid,154,Sin empleo
71862,58,Madrid,127,Funcionario
71863,31,Sevilla,76,Empleado
71864,36,Madrid,146,Empresario
71865,56,Valencia,70,Empleado
71866,81,Madrid,78,Retirado
71867,51,Barcelona,138,Funcionario
71868,35,Barcelona,108,Empleado
71869,67,Barcelona,34,Retirado
71870,26,Sevilla,69,Empleado
71871,22,Sevilla,73,Estudiante
71872,79,Sevilla,177,Retirado
71873,25,Barcelona,151,Empleado
71874,32,Barcelona,164,Sin empleo
71875,85,Valencia,129,Retirado
71876,88,Sevilla,144,Empresario
71877,33,Madrid,110,Empleado
71878,51,Madrid,91,Sin empleo
71879,63,Barcelona,71,Empleado
71880,69,Barcelona,58,Retirado
71881,49,Sevilla,126,Empleado
71882,84,Sevilla,77,Retirado
71883,37,Madrid,176,Empresario
71884,88,Barcelona,116,Retirado
71885,63,Sevilla,100,Empleado
71886,61,Barcelona,43,Funcionario
71887,35,Madrid,48,Empleado
71888,53,Madrid,107,Empresario
71889,63,Madrid,158,Empleado
71890,76,Sevilla,123,Retirado
71891,54,Valencia,68,Sin empleo
71892,89,Barcelona,161,Retirado
71893,20,Sevilla,136,Empleado
71894,40,Barcelona,123,Funcionario
71895,84,Valencia,114,Retirado
71896,36,Barcelona,95,Empleado
71897,59,Valencia,52,Empleado
71898,38,Valencia,164,Empleado
71899,26,Sevilla,118,Empleado
71900,30,Madrid,79,Funcionario
71901,37,Sevilla,150,Funcionario
71902,63,Madrid,110,Empleado
71903,58,Sevilla,163,Empresario
71904,19,Barcelona,33,Estudiante
71905,44,Barcelona,85,Sin empleo
71906,46,Barcelona,93,Funcionario
71907,49,Barcelona,137,Empleado
71908,89,Valencia,171,Retirado
71909,30,Madrid,87,Empleado
71910,82,Sevilla,115,Empresario
71911,37,Sevilla,112,Empresario
71912,90,Sevilla,131,Retirado
71913,36,Sevilla,147,Empleado
71914,69,Sevilla,38,Retirado
71915,58,Barcelona,54,Funcionario
71916,45,Madrid,80,Sin empleo
71917,80,Valencia,167,Empresario
71918,52,Madrid,112,Empleado
71919,88,Madrid,109,Retirado
71920,31,Madrid,126,Empleado
71921,81,Barcelona,77,Retirado
71922,26,Sevilla,79,Empresario
71923,60,Sevilla,174,Empleado
71924,26,Sevilla,179,Empleado
71925,62,Barcelona,172,Empresario
71926,59,Barcelona,40,Empleado
71927,19,Barcelona,90,Empleado
71928,88,Sevilla,117,Retirado
71929,26,Sevilla,31,Empresario
71930,82,Madrid,126,Retirado
71931,58,Sevilla,31,Empleado
71932,86,Madrid,168,Retirado
71933,48,Valencia,49,Empleado
71934,75,Valencia,127,Retirado
71935,23,Madrid,107,Estudiante
71936,50,Barcelona,104,Empresario
71937,50,Sevilla,91,Funcionario
71938,58,Valencia,102,Empleado
71939,22,Valencia,84,Empresario
71940,52,Madrid,70,Funcionario
71941,88,Valencia,44,Retirado
71942,33,Madrid,44,Empleado
71943,25,Madrid,102,Empleado
71944,71,Valencia,89,Retirado
71945,27,Valencia,102,Empleado
71946,56,Sevilla,161,Funcionario
71947,76,Madrid,41,Empresario
71948,89,Valencia,58,Retirado
71949,81,Sevilla,131,Retirado
71950,30,Barcelona,69,Empleado
71951,81,Madrid,146,Retirado
71952,74,Valencia,76,Retirado
71953,27,Valencia,80,Empresario
71954,35,Barcelona,114,Sin empleo
71955,44,Sevilla,56,Funcionario
71956,80,Madrid,57,Retirado
71957,21,Valencia,43,Estudiante
71958,85,Sevilla,85,Retirado
71959,61,Valencia,134,Empresario
71960,75,Madrid,96,Retirado
71961,48,Madrid,178,Empleado
71962,29,Valencia,137,Empresario
71963,19,Madrid,172,Estudiante
71964,44,Barcelona,80,Funcionario
71965,66,Barcelona,125,Retirado
71966,75,Madrid,111,Retirado
71967,81,Barcelona,161,Retirado
71968,69,Barcelona,50,Retirado
71969,35,Valencia,180,Empleado
71970,90,Sevilla,162,Retirado
71971,79,Madrid,95,Retirado
71972,33,Valencia,128,Empresario
71973,33,Sevilla,101,Empleado
71974,85,Sevilla,75,Retirado
71975,84,Madrid,178,Retirado
71976,46,Sevilla,105,Funcionario
71977,47,Madrid,56,Empleado
71978,26,Madrid,85,Empresario
71979,29,Barcelona,42,Sin empleo
71980,65,Sevilla,65,Empresario
71981,83,Madrid,80,Retirado
71982,83,Madrid,160,Retirado
71983,82,Valencia,34,Retirado
71984,30,Sevilla,79,Empresario
71985,65,Barcelona,131,Retirado
71986,90,Barcelona,77,Retirado
71987,47,Barcelona,149,Sin empleo
71988,29,Sevilla,170,Funcionario
71989,23,Valencia,147,Empresario
71990,30,Sevilla,96,Empleado
71991,25,Barcelona,69,Empleado
71992,87,Sevilla,44,Retirado
71993,76,Madrid,180,Retirado
71994,35,Valencia,44,Sin empleo
71995,46,Sevilla,72,Empresario
71996,37,Valencia,132,Empleado
71997,34,Madrid,172,Sin empleo
71998,49,Valencia,96,Funcionario
71999,43,Madrid,171,Empleado
72000,70,Madrid,160,Retirado
72001,47,Madrid,126,Empleado
72002,48,Madrid,67,Funcionario
72003,52,Sevilla,168,Sin empleo
72004,19,Madrid,143,Empresario
72005,83,Sevilla,94,Retirado
72006,28,Madrid,50,Empleado
72007,78,Madrid,45,Retirado
72008,52,Barcelona,153,Empleado
72009,51,Valencia,120,Empleado
72010,45,Valencia,135,Funcionario
72011,59,Madrid,136,Empresario
72012,76,Valencia,111,Retirado
72013,61,Sevilla,78,Empleado
72014,59,Sevilla,83,Empleado
72015,19,Valencia,31,Empleado
72016,41,Valencia,173,Empleado
72017,75,Sevilla,179,Retirado
72018,32,Valencia,79,Empleado
72019,20,Madrid,161,Empleado
72020,87,Barcelona,64,Retirado
72021,34,Valencia,66,Sin empleo
72022,71,Barcelona,180,Retirado
72023,78,Valencia,46,Retirado
72024,89,Barcelona,159,Retirado
72025,58,Valencia,176,Empleado
72026,33,Barcelona,151,Funcionario
72027,67,Valencia,147,Empresario
72028,19,Madrid,170,Empleado
72029,77,Valencia,62,Retirado
72030,34,Sevilla,151,Empresario
72031,30,Barcelona,112,Empleado
72032,44,Barcelona,171,Empleado
72033,25,Madrid,119,Empleado
72034,62,Valencia,167,Empleado
72035,71,Madrid,116,Retirado
72036,64,Madrid,83,Funcionario
72037,63,Valencia,47,Empresario
72038,27,Valencia,163,Empleado
72039,65,Sevilla,59,Retirado
72040,63,Barcelona,42,Empleado
72041,56,Madrid,91,Funcionario
72042,67,Valencia,157,Retirado
72043,73,Madrid,141,Retirado
72044,66,Sevilla,107,Retirado
72045,39,Sevilla,91,Funcionario
72046,71,Madrid,61,Retirado
72047,56,Madrid,56,Sin empleo
72048,81,Barcelona,91,Retirado
72049,78,Sevilla,139,Retirado
72050,73,Barcelona,70,Retirado
72051,79,Sevilla,50,Retirado
72052,84,Valencia,143,Retirado
72053,52,Valencia,125,Empleado
72054,30,Sevilla,117,Empresario
72055,62,Sevilla,146,Empleado
72056,79,Sevilla,87,Retirado
72057,87,Valencia,134,Retirado
72058,36,Madrid,98,Sin empleo
72059,81,Madrid,173,Retirado
72060,71,Sevilla,161,Retirado
72061,72,Barcelona,178,Retirado
72062,77,Sevilla,121,Retirado
72063,21,Barcelona,141,Estudiante
72064,85,Valencia,71,Retirado
72065,22,Sevilla,107,Empleado
72066,48,Barcelona,78,Funcionario
72067,86,Sevilla,88,Retirado
72068,21,Madrid,72,Estudiante
72069,29,Madrid,70,Funcionario
72070,61,Madrid,109,Empresario
72071,87,Madrid,108,Retirado
72072,81,Sevilla,81,Retirado
72073,64,Barcelona,58,Funcionario
72074,24,Valencia,129,Empleado
72075,83,Barcelona,157,Retirado
72076,47,Barcelona,60,Sin empleo
72077,52,Barcelona,154,Sin empleo
72078,31,Valencia,52,Funcionario
72079,60,Valencia,122,Funcionario
72080,32,Madrid,59,Funcionario
72081,83,Sevilla,102,Retirado
72082,39,Sevilla,120,Funcionario
72083,56,Barcelona,94,Empleado
72084,22,Valencia,139,Estudiante
72085,70,Valencia,83,Retirado
72086,44,Madrid,138,Funcionario
72087,59,Sevilla,44,Empleado
72088,68,Sevilla,170,Retirado
72089,70,Valencia,180,Retirado
72090,57,Madrid,166,Empleado
72091,50,Valencia,180,Empleado
72092,87,Madrid,112,Retirado
72093,67,Sevilla,92,Retirado
72094,36,Madrid,129,Empleado
72095,20,Madrid,91,Empleado
72096,73,Sevilla,103,Sin empleo
72097,24,Sevilla,121,Empresario
72098,77,Valencia,49,Retirado
72099,86,Sevilla,48,Retirado
72100,50,Madrid,88,Empleado
72101,51,Barcelona,81,Empleado
72102,40,Valencia,103,Empleado
72103,22,Valencia,78,Estudiante
72104,85,Sevilla,165,Retirado
72105,55,Madrid,117,Funcionario
72106,58,Sevilla,90,Empleado
72107,38,Valencia,98,Funcionario
72108,70,Valencia,128,Retirado
72109,34,Madrid,44,Funcionario
72110,44,Valencia,62,Empleado
72111,29,Madrid,71,Funcionario
72112,42,Sevilla,180,Funcionario
72113,32,Sevilla,123,Empleado
72114,32,Valencia,71,Empleado
72115,21,Valencia,164,Estudiante
72116,80,Valencia,121,Retirado
72117,66,Barcelona,113,Retirado
72118,86,Sevilla,156,Retirado
72119,59,Madrid,154,Funcionario
72120,32,Sevilla,92,Sin empleo
72121,67,Barcelona,81,Retirado
72122,23,Valencia,45,Empleado
72123,79,Barcelona,159,Retirado
72124,54,Madrid,161,Funcionario
72125,53,Valencia,97,Funcionario
72126,54,Valencia,166,Funcionario
72127,45,Valencia,31,Funcionario
72128,24,Valencia,160,Empleado
72129,82,Madrid,38,Sin empleo
72130,82,Barcelona,137,Retirado
72131,75,Barcelona,75,Retirado
72132,56,Valencia,179,Sin empleo
72133,87,Madrid,109,Retirado
72134,77,Valencia,153,Retirado
72135,54,Valencia,83,Empleado
72136,58,Valencia,112,Empleado
72137,62,Madrid,33,Empleado
72138,25,Valencia,84,Empleado
72139,26,Barcelona,145,Empleado
72140,80,Valencia,75,Retirado
72141,50,Sevilla,55,Funcionario
72142,49,Madrid,81,Sin empleo
72143,88,Sevilla,47,Retirado
72144,20,Sevilla,136,Estudiante
72145,23,Valencia,61,Empleado
72146,26,Madrid,172,Empleado
72147,83,Barcelona,115,Retirado
72148,50,Valencia,50,Funcionario
72149,52,Sevilla,87,Empleado
72150,84,Sevilla,151,Retirado
72151,88,Madrid,117,Retirado
72152,56,Madrid,180,Empresario
72153,24,Barcelona,61,Sin empleo
72154,25,Sevilla,164,Empleado
72155,55,Barcelona,94,Empleado
72156,60,Barcelona,139,Funcionario
72157,56,Madrid,130,Empleado
72158,54,Valencia,127,Sin empleo
72159,36,Sevilla,165,Funcionario
72160,54,Madrid,33,Empresario
72161,20,Barcelona,175,Empresario
72162,86,Barcelona,118,Retirado
72163,77,Sevilla,119,Retirado
72164,70,Barcelona,140,Retirado
72165,74,Sevilla,116,Retirado
72166,63,Sevilla,53,Empleado
72167,81,Sevilla,40,Retirado
72168,32,Barcelona,91,Sin empleo
72169,84,Valencia,168,Retirado
72170,43,Valencia,84,Empleado
72171,85,Sevilla,141,Retirado
72172,40,Barcelona,158,Empleado
72173,18,Madrid,125,Estudiante
72174,31,Barcelona,67,Funcionario
72175,55,Madrid,67,Empleado
72176,73,Valencia,72,Retirado
72177,76,Valencia,59,Retirado
72178,75,Madrid,131,Retirado
72179,46,Madrid,86,Empleado
72180,42,Madrid,112,Funcionario
72181,23,Valencia,84,Estudiante
72182,87,Valencia,112,Retirado
72183,24,Sevilla,45,Sin empleo
72184,37,Barcelona,147,Funcionario
72185,37,Barcelona,180,Empleado
72186,67,Sevilla,138,Retirado
72187,88,Valencia,33,Retirado
72188,41,Barcelona,151,Sin empleo
72189,86,Madrid,121,Retirado
72190,71,Madrid,53,Retirado
72191,58,Valencia,108,Empleado
72192,18,Sevilla,112,Empleado
72193,23,Valencia,59,Sin empleo
72194,74,Madrid,110,Retirado
72195,51,Sevilla,166,Sin empleo
72196,31,Sevilla,50,Empleado
72197,31,Sevilla,108,Funcionario
72198,74,Valencia,162,Retirado
72199,42,Madrid,179,Empleado
72200,26,Barcelona,116,Sin empleo
72201,48,Valencia,153,Funcionario
72202,51,Barcelona,113,Empleado
72203,89,Madrid,67,Retirado
72204,58,Barcelona,37,Sin empleo
72205,30,Madrid,57,Empleado
72206,80,Barcelona,60,Retirado
72207,52,Madrid,71,Empleado
72208,85,Barcelona,171,Retirado
72209,24,Madrid,70,Empleado
72210,81,Sevilla,68,Sin empleo
72211,53,Valencia,141,Funcionario
72212,28,Valencia,78,Sin empleo
72213,81,Madrid,76,Retirado
72214,61,Sevilla,95,Funcionario
72215,53,Valencia,164,Funcionario
72216,67,Sevilla,63,Retirado
72217,88,Madrid,73,Retirado
72218,18,Barcelona,104,Estudiante
72219,45,Valencia,154,Empleado
72220,20,Barcelona,41,Sin empleo
72221,25,Madrid,152,Empleado
72222,85,Sevilla,154,Retirado
72223,52,Valencia,136,Empleado
72224,52,Barcelona,173,Empleado
72225,53,Valencia,101,Funcionario
72226,69,Madrid,93,Retirado
72227,47,Madrid,36,Empleado
72228,57,Madrid,112,Funcionario
72229,52,Valencia,113,Sin empleo
72230,84,Sevilla,43,Empresario
72231,45,Sevilla,138,Funcionario
72232,63,Sevilla,102,Empresario
72233,50,Sevilla,32,Empleado
72234,43,Sevilla,106,Empresario
72235,29,Barcelona,70,Empleado
72236,24,Barcelona,63,Empleado
72237,26,Sevilla,48,Empleado
72238,27,Sevilla,37,Empleado
72239,66,Valencia,75,Retirado
72240,40,Sevilla,143,Empleado
72241,87,Madrid,115,Retirado
72242,33,Sevilla,104,Empleado
72243,57,Sevilla,70,Sin empleo
72244,65,Madrid,139,Retirado
72245,20,Sevilla,174,Estudiante
72246,35,Valencia,91,Funcionario
72247,25,Madrid,59,Empleado
72248,67,Sevilla,120,Retirado
72249,40,Valencia,98,Empleado
72250,75,Barcelona,40,Retirado
72251,32,Sevilla,57,Funcionario
72252,51,Madrid,164,Empleado
72253,45,Barcelona,93,Empleado
72254,18,Barcelona,100,Estudiante
72255,83,Sevilla,135,Retirado
72256,63,Valencia,95,Empleado
72257,74,Valencia,91,Retirado
72258,63,Sevilla,180,Empleado
72259,29,Barcelona,78,Funcionario
72260,71,Sevilla,55,Retirado
72261,29,Madrid,33,Sin empleo
72262,86,Madrid,126,Sin empleo
72263,81,Barcelona,120,Retirado
72264,21,Sevilla,65,Estudiante
72265,47,Sevilla,164,Empleado
72266,71,Sevilla,97,Retirado
72267,46,Barcelona,103,Empleado
72268,80,Valencia,156,Retirado
72269,68,Barcelona,88,Retirado
72270,82,Sevilla,94,Retirado
72271,77,Barcelona,91,Retirado
72272,22,Sevilla,31,Sin empleo
72273,39,Madrid,43,Funcionario
72274,72,Sevilla,141,Empresario
72275,34,Valencia,106,Empleado
72276,40,Sevilla,164,Empleado
72277,42,Sevilla,163,Sin empleo
72278,29,Madrid,91,Sin empleo
72279,43,Barcelona,71,Empleado
72280,34,Barcelona,89,Funcionario
72281,57,Barcelona,78,Empleado
72282,24,Sevilla,59,Sin empleo
72283,32,Sevilla,171,Empresario
72284,19,Barcelona,169,Sin empleo
72285,75,Madrid,84,Retirado
72286,38,Barcelona,75,Empleado
72287,54,Sevilla,85,Funcionario
72288,52,Valencia,68,Empleado
72289,77,Madrid,179,Retirado
72290,37,Madrid,107,Empleado
72291,74,Sevilla,103,Retirado
72292,72,Valencia,46,Empresario
72293,73,Madrid,90,Retirado
72294,18,Barcelona,63,Empleado
72295,50,Sevilla,107,Funcionario
72296,73,Madrid,49,Retirado
72297,42,Sevilla,111,Empresario
72298,75,Sevilla,111,Empresario
72299,43,Valencia,133,Funcionario
72300,68,Valencia,150,Empresario
72301,22,Madrid,104,Empresario
72302,55,Barcelona,89,Empleado
72303,27,Madrid,57,Empresario
72304,22,Sevilla,164,Empleado
72305,31,Sevilla,141,Empleado
72306,20,Barcelona,93,Estudiante
72307,59,Barcelona,98,Empleado
72308,55,Barcelona,45,Empleado
72309,76,Madrid,103,Retirado
72310,83,Madrid,120,Retirado
72311,38,Barcelona,138,Empleado
72312,69,Sevilla,148,Retirado
72313,46,Sevilla,49,Empresario
72314,41,Barcelona,62,Funcionario
72315,34,Valencia,70,Sin empleo
72316,80,Barcelona,105,Retirado
72317,39,Valencia,125,Empresario
72318,50,Sevilla,162,Empleado
72319,23,Sevilla,42,Estudiante
72320,64,Madrid,110,Empleado
72321,80,Barcelona,109,Retirado
72322,19,Madrid,76,Estudiante
72323,41,Barcelona,111,Empresario
72324,72,Madrid,39,Retirado
72325,59,Valencia,81,Sin empleo
72326,19,Madrid,130,Estudiante
72327,25,Valencia,69,Empleado
72328,83,Valencia,164,Retirado
72329,31,Sevilla,62,Funcionario
72330,56,Valencia,60,Funcionario
72331,55,Barcelona,37,Empleado
72332,27,Madrid,32,Empleado
72333,58,Sevilla,124,Empleado
72334,80,Madrid,49,Retirado
72335,46,Sevilla,58,Empleado
72336,77,Sevilla,40,Retirado
72337,61,Valencia,61,Retirado
72338,52,Valencia,50,Empleado
72339,78,Sevilla,78,Retirado
72340,64,Sevilla,140,Empleado
72341,23,Sevilla,93,Estudiante
72342,74,Valencia,99,Retirado
72343,25,Barcelona,123,Empleado
72344,18,Madrid,136,Empresario
72345,36,Valencia,60,Empleado
72346,68,Madrid,101,Retirado
72347,64,Barcelona,80,Empleado
72348,53,Sevilla,169,Funcionario
72349,56,Valencia,165,Empleado
72350,70,Barcelona,140,Retirado
72351,42,Barcelona,103,Funcionario
72352,65,Madrid,108,Sin empleo
72353,19,Madrid,77,Sin empleo
72354,18,Sevilla,53,Empleado
72355,71,Valencia,168,Retirado
72356,45,Valencia,140,Empleado
72357,58,Madrid,140,Empleado
72358,46,Madrid,89,Sin empleo
72359,71,Valencia,63,Empresario
72360,69,Sevilla,144,Retirado
72361,18,Sevilla,152,Empresario
72362,21,Madrid,119,Sin empleo
72363,33,Valencia,110,Empleado
72364,59,Barcelona,48,Empleado
72365,49,Barcelona,115,Empresario
72366,90,Madrid,150,Retirado
72367,62,Madrid,55,Empleado
72368,68,Sevilla,87,Retirado
72369,68,Barcelona,39,Retirado
72370,53,Valencia,151,Empleado
72371,67,Madrid,78,Retirado
72372,63,Sevilla,162,Empresario
72373,24,Barcelona,128,Estudiante
72374,43,Valencia,98,Empleado
72375,57,Madrid,52,Sin empleo
72376,90,Valencia,74,Retirado
72377,38,Sevilla,31,Funcionario
72378,63,Barcelona,122,Empleado
72379,60,Sevilla,85,Sin empleo
72380,53,Madrid,54,Funcionario
72381,26,Madrid,42,Empleado
72382,60,Sevilla,33,Empleado
72383,21,Barcelona,131,Empleado
72384,45,Valencia,145,Empleado
72385,65,Valencia,98,Retirado
72386,37,Madrid,114,Sin empleo
72387,47,Madrid,151,Empleado
72388,75,Madrid,44,Retirado
72389,32,Valencia,81,Funcionario
72390,37,Madrid,142,Empleado
72391,74,Sevilla,176,Retirado
72392,39,Barcelona,165,Empleado
72393,44,Sevilla,68,Empleado
72394,66,Madrid,147,Retirado
72395,73,Madrid,152,Retirado
72396,76,Valencia,89,Sin empleo
72397,87,Valencia,125,Retirado
72398,47,Madrid,33,Funcionario
72399,72,Madrid,77,Retirado
72400,66,Madrid,67,Retirado
72401,48,Sevilla,37,Empleado
72402,45,Madrid,78,Empleado
72403,29,Madrid,30,Sin empleo
72404,59,Valencia,139,Empleado
72405,56,Sevilla,109,Empleado
72406,26,Valencia,44,Empleado
72407,25,Sevilla,63,Estudiante
72408,40,Sevilla,143,Empleado
72409,39,Madrid,55,Sin empleo
72410,40,Madrid,86,Funcionario
72411,63,Madrid,32,Empleado
72412,36,Madrid,165,Sin empleo
72413,21,Madrid,57,Empleado
72414,70,Sevilla,106,Retirado
72415,46,Valencia,171,Empresario
72416,69,Sevilla,117,Retirado
72417,36,Sevilla,135,Empleado
72418,32,Sevilla,54,Empleado
72419,65,Sevilla,47,Retirado
72420,82,Barcelona,79,Retirado
72421,84,Barcelona,86,Retirado
72422,68,Madrid,78,Sin empleo
72423,63,Sevilla,138,Funcionario
72424,50,Valencia,60,Empleado
72425,76,Valencia,161,Retirado
72426,49,Barcelona,87,Empleado
72427,57,Barcelona,104,Empleado
72428,35,Sevilla,88,Empresario
72429,84,Barcelona,56,Retirado
72430,38,Barcelona,104,Empresario
72431,70,Barcelona,39,Sin empleo
72432,27,Valencia,68,Empleado
72433,40,Barcelona,124,Empleado
72434,85,Barcelona,171,Retirado
72435,24,Valencia,67,Empleado
72436,37,Sevilla,94,Empresario
72437,42,Barcelona,120,Funcionario
72438,87,Madrid,178,Retirado
72439,89,Sevilla,115,Retirado
72440,62,Sevilla,43,Empleado
72441,67,Barcelona,137,Retirado
72442,34,Madrid,60,Empleado
72443,22,Madrid,88,Estudiante
72444,30,Valencia,79,Empleado
72445,38,Barcelona,66,Empleado
72446,83,Sevilla,138,Retirado
72447,40,Sevilla,99,Funcionario
72448,20,Valencia,53,Estudiante
72449,34,Valencia,133,Funcionario
72450,21,Valencia,56,Empleado
72451,23,Barcelona,104,Sin empleo
72452,41,Barcelona,135,Funcionario
72453,35,Valencia,75,Empleado
72454,38,Barcelona,74,Funcionario
72455,58,Barcelona,136,Sin empleo
72456,26,Madrid,34,Empleado
72457,39,Valencia,32,Empresario
72458,89,Barcelona,180,Retirado
72459,56,Madrid,152,Empresario
72460,35,Madrid,121,Empleado
72461,71,Barcelona,97,Retirado
72462,62,Valencia,101,Empleado
72463,51,Barcelona,35,Sin empleo
72464,49,Madrid,43,Empleado
72465,32,Valencia,151,Empleado
72466,48,Sevilla,68,Sin empleo
72467,90,Valencia,177,Retirado
72468,27,Sevilla,43,Empleado
72469,50,Madrid,57,Empleado
72470,44,Sevilla,113,Funcionario
72471,88,Valencia,104,Retirado
72472,47,Valencia,117,Empleado
72473,86,Madrid,129,Retirado
72474,88,Barcelona,32,Retirado
72475,23,Sevilla,87,Estudiante
72476,48,Sevilla,80,Funcionario
72477,63,Barcelona,170,Empleado
72478,40,Valencia,73,Empleado
72479,29,Valencia,125,Empleado
72480,34,Valencia,149,Empresario
72481,26,Barcelona,133,Empresario
72482,77,Madrid,62,Retirado
72483,43,Valencia,155,Sin empleo
72484,47,Valencia,110,Empleado
72485,62,Valencia,107,Empresario
72486,57,Sevilla,60,Empresario
72487,77,Madrid,160,Retirado
72488,19,Valencia,171,Sin empleo
72489,33,Madrid,151,Funcionario
72490,31,Sevilla,56,Empleado
72491,70,Sevilla,125,Retirado
72492,49,Madrid,100,Empleado
72493,51,Sevilla,58,Funcionario
72494,22,Madrid,128,Estudiante
72495,70,Madrid,120,Retirado
72496,61,Madrid,160,Funcionario
72497,43,Sevilla,46,Funcionario
72498,64,Sevilla,162,Empleado
72499,52,Sevilla,132,Empleado
72500,25,Barcelona,147,Empleado
72501,83,Valencia,56,Retirado
72502,42,Valencia,140,Funcionario
72503,77,Madrid,70,Retirado
72504,34,Sevilla,108,Sin empleo
72505,22,Sevilla,148,Sin empleo
72506,30,Sevilla,177,Empleado
72507,35,Barcelona,115,Funcionario
72508,73,Madrid,127,Retirado
72509,89,Madrid,143,Retirado
72510,19,Valencia,144,Sin empleo
72511,54,Sevilla,126,Empleado
72512,64,Barcelona,112,Empleado
72513,82,Valencia,102,Retirado
72514,38,Valencia,56,Funcionario
72515,55,Valencia,173,Empleado
72516,39,Valencia,123,Funcionario
72517,41,Valencia,96,Empleado
72518,49,Madrid,127,Empleado
72519,80,Madrid,123,Retirado
72520,90,Madrid,146,Retirado
72521,62,Valencia,47,Empleado
72522,44,Madrid,82,Funcionario
72523,39,Barcelona,75,Funcionario
72524,25,Barcelona,146,Empleado
72525,55,Madrid,162,Funcionario
72526,68,Valencia,144,Retirado
72527,67,Sevilla,109,Retirado
72528,35,Madrid,129,Funcionario
72529,54,Sevilla,62,Sin empleo
72530,69,Sevilla,30,Retirado
72531,44,Sevilla,132,Funcionario
72532,46,Barcelona,32,Empleado
72533,56,Barcelona,137,Empleado
72534,85,Sevilla,50,Retirado
72535,21,Barcelona,64,Sin empleo
72536,56,Valencia,46,Empleado
72537,42,Sevilla,82,Empleado
72538,66,Madrid,40,Retirado
72539,47,Sevilla,79,Empleado
72540,76,Madrid,49,Retirado
72541,62,Barcelona,110,Funcionario
72542,53,Valencia,166,Empleado
72543,48,Barcelona,98,Empleado
72544,27,Barcelona,154,Empleado
72545,42,Madrid,134,Empleado
72546,22,Barcelona,126,Sin empleo
72547,85,Sevilla,145,Retirado
72548,90,Valencia,99,Retirado
72549,20,Barcelona,171,Estudiante
72550,76,Madrid,153,Retirado
72551,18,Barcelona,135,Sin empleo
72552,89,Sevilla,74,Sin empleo
72553,51,Valencia,163,Empleado
72554,52,Valencia,33,Empleado
72555,31,Madrid,33,Empleado
72556,22,Sevilla,61,Sin empleo
72557,74,Madrid,130,Sin empleo
72558,90,Sevilla,116,Retirado
72559,85,Madrid,54,Retirado
72560,85,Barcelona,139,Retirado
72561,65,Valencia,86,Retirado
72562,39,Sevilla,160,Sin empleo
72563,44,Valencia,156,Empleado
72564,30,Sevilla,179,Sin empleo
72565,38,Barcelona,145,Empleado
72566,33,Madrid,146,Funcionario
72567,70,Valencia,163,Retirado
72568,35,Sevilla,51,Empleado
72569,38,Valencia,71,Funcionario
72570,47,Sevilla,138,Empleado
72571,44,Valencia,96,Sin empleo
72572,78,Madrid,81,Empresario
72573,85,Valencia,134,Retirado
72574,81,Madrid,82,Retirado
72575,31,Madrid,152,Empleado
72576,50,Valencia,79,Funcionario
72577,43,Madrid,71,Funcionario
72578,29,Valencia,35,Empleado
72579,42,Sevilla,73,Empleado
72580,56,Sevilla,99,Empleado
72581,74,Valencia,126,Retirado
72582,51,Barcelona,178,Funcionario
72583,39,Barcelona,165,Funcionario
72584,29,Sevilla,61,Empleado
72585,40,Barcelona,162,Empleado
72586,61,Sevilla,145,Empleado
72587,78,Barcelona,104,Retirado
72588,51,Madrid,129,Empleado
72589,23,Valencia,97,Empleado
72590,42,Sevilla,128,Empresario
72591,58,Valencia,58,Empleado
72592,37,Barcelona,135,Funcionario
72593,25,Madrid,99,Empleado
72594,52,Sevilla,88,Empresario
72595,83,Barcelona,144,Retirado
72596,28,Barcelona,85,Empleado
72597,28,Barcelona,176,Estudiante
72598,27,Sevilla,90,Sin empleo
72599,25,Madrid,70,Empleado
72600,75,Valencia,45,Retirado
72601,31,Madrid,117,Sin empleo
72602,32,Barcelona,40,Sin empleo
72603,60,Sevilla,70,Empleado
72604,26,Madrid,82,Empresario
72605,52,Barcelona,90,Empleado
72606,23,Valencia,171,Estudiante
72607,48,Sevilla,38,Funcionario
72608,81,Valencia,38,Retirado
72609,76,Madrid,169,Sin empleo
72610,53,Valencia,166,Empleado
72611,61,Sevilla,136,Empleado
72612,87,Valencia,107,Retirado
72613,52,Sevilla,50,Empresario
72614,33,Madrid,75,Sin empleo
72615,71,Madrid,47,Retirado
72616,79,Sevilla,125,Retirado
72617,89,Sevilla,161,Sin empleo
72618,65,Sevilla,75,Retirado
72619,39,Madrid,48,Estudiante
